"","row_ind","column_ind","values"
"1042","PA0481200","y2011_8",-1
"1043","PA053SP00","y2011_8",-1
"1044","PA0430400","y2011_8",-1
"1045","PA0095100","y2011_8",-1
"1046","PA025SP00","y2011_8",-2
"1047","MO0480800","y2011_8",-1
"1048","MO0954800","y2011_8",-1
"1049","GA1260100","y2011_8",-1
"1050","GA0600400","y2011_8",-1
"1051","CA0011100","y2011_8",-1
"1052","WY0130100","y2011_7",-1
"1053","WA0310200","y2011_7",-3
"1054","WA0090000","y2011_7",-1
"1055","PA010SP00","y2011_7",-1
"1056","PA0095100","y2011_7",-1
"1057","OH0310000","y2011_7",-1
"1058","MS0253200","y2011_7",-1
"1059","GA0670300","y2011_7",-1
"1060","CA0011100","y2011_7",-1
"1061","CA0480300","y2011_7",-1
"1062","CA0280200","y2011_7",-1
"1063","AZ0072700","y2011_7",-1
"1064","AZ0030000","y2011_7",-1
"1065","PA0671500","y2011_6",-2
"1066","MO0800300","y2011_6",-2
"1067","ME0050200","y2011_6",-1
"1068","IN0360200","y2011_6",-1
"1069","IN0640000","y2011_6",-1
"1070","CA0430800","y2011_6",-2
"1071","CA0192J0X","y2011_6",-3
"1072","CA0330800","y2011_6",-1
"1073","CA0490400","y2011_6",-1
"1074","AZ0079700","y2011_6",-1
"1075","AZ0073100","y2011_6",-1
"1076","WA0290300","y2011_5",-1
"1077","WA0270400","y2011_5",-1
"1078","PA0463100","y2011_5",-1
"1079","PA0070100","y2011_5",-3
"1080","PA0250500","y2011_5",-1
"1081","MO0240000","y2011_5",-1
"1082","MD0030500","y2011_5",-1
"1083","MD0130000","y2011_5",-3
"1084","GA1120000","y2011_5",-2
"1085","GA1470000","y2011_5",-1
"1086","GA1360100","y2011_5",-1
"1087","GA0690100","y2011_5",-1
"1088","CO0150000","y2011_5",-1
"1089","CA036220X","y2011_5",-1
"1090","CA0431100","y2011_5",-1
"1091","CA033380X","y2011_5",-1
"1092","CA0010700","y2011_5",-1
"1093","UT0184200","y2011_4",-1
"1094","PA0480400","y2011_4",-1
"1095","OH0090500","y2011_4",-1
"1096","NM0240100","y2011_4",-1
"1097","MO0100400","y2011_4",-1
"1098","IN0290700","y2011_4",-1
"1099","GA0940000","y2011_4",-1
"1100","CA0196700","y2011_4",-1
"1101","CA033400X","y2011_4",-1
"1102","CA0540500","y2011_4",-1
"1103","WA0270400","y2011_3",-1
"1104","PA0220300","y2011_3",-2
"1105","PA0640100","y2011_3",-1
"1106","PA0670400","y2011_3",-1
"1107","NJ0043400","y2011_3",-1
"1108","NB0280000","y2011_3",-1
"1109","ME0030000","y2011_3",-1
"1110","ME0140000","y2011_3",-1
"1111","MD0190000","y2011_3",-2
"1112","IN0200200","y2011_3",-2
"1113","GA0050300","y2011_3",-1
"1114","GA0380000","y2011_3",-1
"1115","CA0192700","y2011_3",-1
"1116","CA033410X","y2011_3",-1
"1117","CA0309700","y2011_3",-1
"1118","CA0060100","y2011_3",-2
"1119","AZ0072500","y2011_3",-2
"1120","PA0220400","y2011_2",-1
"1121","MO0954800","y2011_2",-1
"1122","MO0491400","y2011_2",-1
"1123","IN0640300","y2011_2",-1
"1124","PA0610200","y2011_1",-1
"1125","PA0405600","y2011_1",-1
"1126","PA0620200","y2011_1",-1
"1127","PA039SP00","y2011_1",-1
"1128","PA0670900","y2011_1",-2
"1129","NV0160000","y2011_1",-1
"1130","MD0020100","y2011_1",-1
"1131","MD0080000","y2011_1",-1
"1132","IN0020000","y2011_1",-1
"1133","GA0610000","y2011_1",-2
"1134","CA0420500","y2011_1",-1
"1135","CA0191300","y2011_1",-1
"1136","CA0300200","y2011_1",-1
"1137","WA0290400","y2010_12",-2
"1138","PA031SP00","y2010_12",-1
"1139","OH0771300","y2010_12",-1
"1140","OH0670300","y2010_12",-2
"1141","NV0030000","y2010_12",-1
"1142","NJ0032100","y2010_12",-1
"1143","MO0955200","y2010_12",-1
"1144","MO0730000","y2010_12",-1
"1145","MD0100100","y2010_12",-2
"1146","MD0200200","y2010_12",-1
"1147","MD0150200","y2010_12",-1
"1148","LA0550100","y2010_12",-1
"1149","IN0430100","y2010_12",-1
"1150","GA0690000","y2010_12",-1
"1151","CA0440200","y2010_12",-1
"1152","CA0370400","y2010_12",-1
"1153","CA0371200","y2010_12",-1
"1154","CA033300X","y2010_12",-1
"1155","CA0301700","y2010_12",-1
"1156","CA0290000","y2010_12",-1
"1157","WY0070200","y2010_11",-1
"1158","WA0140800","y2010_11",-1
"1159","WA0310100","y2010_11",-1
"1160","WA0180500","y2010_11",-1
"1161","WA0030200","y2010_11",-2
"1162","PA0630500","y2010_11",-1
"1163","OH0430600","y2010_11",-1
"1164","NM0240000","y2010_11",-1
"1165","NJ0030600","y2010_11",-1
"1166","MO0954800","y2010_11",-1
"1167","MO0951900","y2010_11",-1
"1168","ME0101800","y2010_11",-1
"1169","MD0110300","y2010_11",-1
"1170","MD0230000","y2010_11",-1
"1171","MD0090000","y2010_11",-1
"1172","IN0870000","y2010_11",-1
"1173","IN0730000","y2010_11",-1
"1174","GA0760200","y2010_11",-1
"1175","CA0192J0X","y2010_11",-1
"1176","CA0370800","y2010_11",-1
"1177","CA0309700","y2010_11",-1
"1178","AZ0130300","y2010_11",-1
"1179","PA0020300","y2010_10",-1
"1180","PA0140300","y2010_10",-1
"1181","NV0080000","y2010_10",-1
"1182","NJ0043400","y2010_10",-1
"1183","MS0750100","y2010_10",-1
"1184","MO0940300","y2010_10",-1
"1185","LA0520000","y2010_10",-1
"1186","GA0480100","y2010_10",-1
"1187","CA0194600","y2010_10",-2
"1188","CA0192700","y2010_10",-1
"1189","CA0240200","y2010_10",-1
"1190","WA0140200","y2010_9",-1
"1191","PA048SP00","y2010_9",-1
"1192","CA0191300","y2010_9",-1
"1193","CA0340H00","y2010_9",-1
"1194","CA0010700","y2010_9",-1
"1195","CA0280000","y2010_9",-1
"1196","WY0030100","y2010_8",-1
"1197","WY0080100","y2010_8",-1
"1198","WY0210100","y2010_8",-1
"1199","PA021SP00","y2010_8",-1
"1200","PAPPD0000","y2010_8",-1
"1201","PA0231400","y2010_8",-1
"1202","PA0671500","y2010_8",-1
"1203","NV0030000","y2010_8",-1
"1204","NM0150100","y2010_8",-1
"1205","CA0301100","y2010_8",-1
"1206","CA0309700","y2010_8",-1
"1207","MO0730000","y2010_7",-1
"1208","GA0580000","y2010_7",-1
"1209","CA0191800","y2010_7",-1
"1210","CA0330200","y2010_7",-1
"1211","PA0150300","y2010_6",-1
"1212","NJ0030600","y2010_6",-1
"1213","MO0954800","y2010_6",-1
"1214","MD0190000","y2010_6",-1
"1215","MD0070000","y2010_6",-2
"1216","CA0194300","y2010_6",-1
"1217","CA0191F00","y2010_6",-1
"1218","CA0191300","y2010_6",-1
"1219","WA0390700","y2010_5",-1
"1220","WA0180700","y2010_5",-1
"1221","PA0230100","y2010_5",-1
"1222","ME0030000","y2010_5",-1
"1223","CA0400700","y2010_5",-1
"1224","CA0361600","y2010_5",-1
"1225","AZ0073100","y2010_5",-1
"1226","OH0570500","y2010_4",-1
"1227","MO0840100","y2010_4",-1
"1228","ME0070200","y2010_4",-1
"1229","CA0370600","y2010_4",-2
"1230","CA037A400","y2010_4",-1
"1231","CA030390X","y2010_4",-1
"1232","AZ0073100","y2010_4",-1
"1233","AZ0070300","y2010_4",-1
"1234","UT0270300","y2010_3",-1
"1235","PA0465300","y2010_3",-1
"1236","PA0231800","y2010_3",-1
"1237","PA0670900","y2010_3",-1
"1238","NJ0121400","y2010_3",-1
"1239","NJ0191900","y2010_3",-1
"1240","MS0360200","y2010_3",-1
"1241","MD0110000","y2010_3",-1
"1242","IN0550200","y2010_3",-1
"1243","GA0440100","y2010_3",-1
"1244","CO0030200","y2010_3",-1
"1245","CA0197200","y2010_3",-1
"1246","CA0193500","y2010_3",-1
"1247","CA0280200","y2010_3",-2
"1248","AZ0070300","y2010_3",-1
"1249","WA0040000","y2010_2",-1
"1250","WA0170200","y2010_2",-1
"1251","PA0463200","y2010_2",-1
"1252","PA041SP00","y2010_2",-1
"1253","PA0231400","y2010_2",-1
"1254","PA043SP00","y2010_2",-1
"1255","PA0670100","y2010_2",-1
"1256","PA0671500","y2010_2",-1
"1257","MO0920100","y2010_2",-1
"1258","MO0510400","y2010_2",-1
"1259","IN0710100","y2010_2",-1
"1260","CO0350400","y2010_2",-1
"1261","CA0370600","y2010_2",-3
"1262","CA033380X","y2010_2",-1
"1263","CA033770X","y2010_2",-1
"1264","WY0210100","y2010_1",-1
"1265","UT0180700","y2010_1",-1
"1266","UT0110000","y2010_1",-1
"1267","PA0543800","y2010_1",-1
"1268","PA0070400","y2010_1",-1
"1269","NV0030000","y2010_1",-1
"1270","NM0070600","y2010_1",-2
"1271","IN0640000","y2010_1",-1
"1272","CA0431400","y2010_1",-1
"1273","CA0196700","y2010_1",-1
"1274","CA0194400","y2010_1",-1
"1275","WA0170200","y2009_12",-1
"1276","PA0480400","y2009_12",-1
"1277","PA0633300","y2009_12",-1
"1278","PA0462600","y2009_12",-1
"1279","PA0022200","y2009_12",-1
"1280","PA0230100","y2009_12",-1
"1281","PA0180100","y2009_12",-1
"1282","NB0280000","y2009_12",-1
"1283","MO0730000","y2009_12",-1
"1284","MO0580100","y2009_12",-1
"1285","MD0020200","y2009_12",-2
"1286","MD0110000","y2009_12",-1
"1287","KY0340200","y2009_12",-3
"1288","IN0710000","y2009_12",-1
"1289","IN0500000","y2009_12",-1
"1290","IN0840100","y2009_12",-1
"1291","CA0194800","y2009_12",-1
"1292","CA0370400","y2009_12",-1
"1293","CA030350X","y2009_12",-1
"1294","AZ0073300","y2009_12",-1
"1295","PA033SP00","y2009_11",-1
"1296","PA0190200","y2009_11",-1
"1297","PA0220400","y2009_11",-1
"1298","PA0065700","y2009_11",-1
"1299","NJ0032100","y2009_11",-1
"1300","MS0170200","y2009_11",-1
"1301","MO0480800","y2009_11",-1
"1302","MO0956200","y2009_11",-1
"1303","IN0840100","y2009_11",-2
"1304","IN0450800","y2009_11",-1
"1305","CO0340000","y2009_11",-1
"1306","CA0012100","y2009_11",-1
"1307","AZ0072500","y2009_11",-4
"1308","AZ0080400","y2009_11",-1
"1309","WY0070000","y2009_10",-1
"1310","WA0230400","y2009_10",-2
"1311","PAPPD0000","y2009_10",-1
"1312","PA0670900","y2009_10",-1
"1313","OH0570500","y2009_10",-1
"1314","NJ0070600","y2009_10",-1
"1315","MO0240400","y2009_10",-1
"1316","MD0230000","y2009_10",-1
"1317","IN0640000","y2009_10",-1
"1318","PA0461000","y2009_9",-1
"1319","PA0110500","y2009_9",-1
"1320","NJ0151400","y2009_9",-1
"1321","CA0360800","y2009_9",-1
"1322","CA0191H0X","y2009_9",-1
"1323","CA0480600","y2009_9",-1
"1324","CA0310500","y2009_9",-1
"1325","WY0130100","y2009_8",-1
"1326","WY0210100","y2009_8",-1
"1327","PA028SP00","y2009_8",-1
"1328","PA0100200","y2009_8",-1
"1329","PA0640100","y2009_8",-1
"1330","NJ0120500","y2009_8",-1
"1331","ME0140100","y2009_8",-1
"1332","MD0180000","y2009_8",-1
"1333","MD0110000","y2009_8",-2
"1334","IN0890100","y2009_8",-1
"1335","CA036350X","y2009_8",-1
"1336","CA0192J0X","y2009_8",-1
"1337","CA0500400","y2009_8",-1
"1338","CA0490400","y2009_8",-1
"1339","CA0310500","y2009_8",-1
"1340","CA0280000","y2009_8",-1
"1341","WA0180700","y2009_7",-1
"1342","WA0210100","y2009_7",-1
"1343","PA0654900","y2009_7",-1
"1344","PA0633300","y2009_7",-1
"1345","PA0462600","y2009_7",-1
"1346","PA0090900","y2009_7",-1
"1347","IN0290200","y2009_7",-1
"1348","CA0410900","y2009_7",-1
"1349","CA0331400","y2009_7",-1
"1350","CA0550000","y2009_7",-1
"1351","CA0012100","y2009_7",-1
"1352","AZ0021300","y2009_7",-1
"1353","WY0070000","y2009_6",-1
"1354","WA0090200","y2009_6",-1
"1355","PA0020V00","y2009_6",-1
"1356","OR0050200","y2009_6",-1
"1357","MO0980100","y2009_6",-1
"1358","IN0450600","y2009_6",-1
"1359","GA0440500","y2009_6",-1
"1360","CA0420000","y2009_6",-1
"1361","CA0431600","y2009_6",-1
"1362","CA0390600","y2009_6",-1
"1363","CA0410000","y2009_6",-1
"1364","CA0370100","y2009_6",-1
"1365","WY0070200","y2009_5",-1
"1366","WA0050000","y2009_5",-1
"1367","PA0465900","y2009_5",-1
"1368","PA0402000","y2009_5",-1
"1369","PA014SP00","y2009_5",-1
"1370","PA0670400","y2009_5",-1
"1371","LA0520200","y2009_5",-1
"1372","IN0870000","y2009_5",-1
"1373","CA0191000","y2009_5",-1
"1374","CA0190100","y2009_5",-1
"1375","AZ0131300","y2009_5",-1
"1376","WA0030000","y2009_4",-2
"1377","WA0172500","y2009_4",-1
"1378","PA0463300","y2009_4",-1
"1379","PA056SP00","y2009_4",-1
"1380","PA0620100","y2009_4",-1
"1381","PA0250300","y2009_4",-1
"1382","NV0030000","y2009_4",-1
"1383","CA036410X","y2009_4",-1
"1384","CA0070800","y2009_4",-1
"1385","CA0431100","y2009_4",-1
"1386","AZ0130700","y2009_4",-1
"1387","AZ0080400","y2009_4",-1
"1388","WA0170800","y2009_3",-1
"1389","KY0080200","y2009_3",-1
"1390","CA0191000","y2009_3",-1
"1391","CA0560800","y2009_3",-2
"1392","CA0180000","y2009_3",-1
"1393","AZ0071500","y2009_3",-1
"1394","AZ0080000","y2009_3",-1
"1395","PA0633300","y2009_2",-1
"1396","PA046SP00","y2009_2",-1
"1397","PA0363400","y2009_2",-1
"1398","PA040SP00","y2009_2",-1
"1399","PA0320300","y2009_2",-1
"1400","PA0430600","y2009_2",-1
"1401","MO0800300","y2009_2",-1
"1402","CA0192600","y2009_2",-1
"1403","CA0302000","y2009_2",-1
"1404","CA0300300","y2009_2",-1
"1405","AZ0080100","y2009_2",-1
"1406","WA0190100","y2009_1",-1
"1407","PA0021700","y2009_1",-1
"1408","PA0150300","y2009_1",-1
"1409","PA029SP00","y2009_1",-1
"1410","PA027SP00","y2009_1",-1
"1411","PA0070600","y2009_1",-1
"1412","NM0240100","y2009_1",-1
"1413","IN0570000","y2009_1",-3
"1414","GA0650000","y2009_1",-1
"1415","CO0620400","y2009_1",-1
"1416","AZ0131400","y2009_1",-1
"1417","WA0040000","y2008_12",-1
"1418","WASPD0000","y2008_12",-5
"1419","PA0651000","y2008_12",-1
"1420","PA0405600","y2008_12",-1
"1421","NJ0131600","y2008_12",-1
"1422","MD0110300","y2008_12",-1
"1423","IN0640300","y2008_12",-1
"1424","IN0640000","y2008_12",-1
"1425","CO0150400","y2008_12",-1
"1426","AZ0079700","y2008_12",-2
"1427","PA0091600","y2008_11",-1
"1428","PA0674700","y2008_11",-1
"1429","PA0250600","y2008_11",-1
"1430","NJ0031300","y2008_11",-2
"1431","NJ0120500","y2008_11",-2
"1432","MD0190000","y2008_11",-2
"1433","MD0110000","y2008_11",-1
"1434","CA036400X","y2008_11",-1
"1435","WY0190200","y2008_10",-1
"1436","WA0290400","y2008_10",-1
"1437","PA0022200","y2008_10",-1
"1438","PA0232300","y2008_10",-1
"1439","PA0610200","y2008_10",-1
"1440","NM0240100","y2008_10",-1
"1441","GA1050000","y2008_10",-1
"1442","CA0430400","y2008_10",-3
"1443","CA0191600","y2008_10",-1
"1444","CA0440200","y2008_10",-1
"1445","AZ0130300","y2008_10",-1
"1446","AR0460100","y2008_10",-1
"1447","WY0110100","y2008_9",-2
"1448","WA0080500","y2008_9",-1
"1449","PA0482500","y2008_9",-1
"1450","PA0670200","y2008_9",-2
"1451","NJ0032400","y2008_9",-1
"1452","IN0200200","y2008_9",-1
"1453","GA0630200","y2008_9",-1
"1454","CA0196400","y2008_9",-1
"1455","CA0191600","y2008_9",-1
"1456","CA0349600","y2008_9",-1
"1457","AZ0072700","y2008_9",-1
"1458","PA0481500","y2008_8",-1
"1459","PA0430600","y2008_8",-1
"1460","PA0130900","y2008_8",-1
"1461","PA0670900","y2008_8",-1
"1462","IN0290200","y2008_8",-1
"1463","IN0890100","y2008_8",-1
"1464","IN0450100","y2008_8",-1
"1465","CA0431600","y2008_8",-2
"1466","AZ0071100","y2008_8",-1
"1467","PA0402000","y2008_7",-1
"1468","PA010SP00","y2008_7",-1
"1469","PA0093500","y2008_7",-1
"1470","PA0670400","y2008_7",-1
"1471","MO0956200","y2008_7",-1
"1472","ME0031000","y2008_7",-1
"1473","CA0193300","y2008_7",-1
"1474","CA0190800","y2008_7",-1
"1475","CA0410300","y2008_7",-1
"1476","CA0301100","y2008_7",-1
"1477","UT0270700","y2008_6",-1
"1478","PA0330200","y2008_6",-1
"1479","PA0150800","y2008_6",-1
"1480","PA024SP00","y2008_6",-1
"1481","NJ0032100","y2008_6",-1
"1482","ME0030000","y2008_6",-1
"1483","KY0080200","y2008_6",-1
"1484","IN0220100","y2008_6",-1
"1485","CA0430800","y2008_6",-1
"1486","CA0191500","y2008_6",-1
"1487","CA0371300","y2008_6",-1
"1488","CA0010100","y2008_6",-1
"1489","CA0300000","y2008_6",-1
"1490","WY0200000","y2008_5",-1
"1491","WA0090200","y2008_5",-1
"1492","PA0462600","y2008_5",-1
"1493","PA014SP00","y2008_5",-1
"1494","PA010SP00","y2008_5",-1
"1495","IN0400100","y2008_5",-4
"1496","IN0640300","y2008_5",-2
"1497","GA0670600","y2008_5",-1
"1498","CA0070800","y2008_5",-1
"1499","CA0190800","y2008_5",-1
"1500","CA0150600","y2008_5",-1
"1501","AZ0070100","y2008_5",-1
"1502","AZ0040000","y2008_5",-2
"1503","WA0170300","y2008_4",-1
"1504","PA0154500","y2008_4",-1
"1505","PA0110500","y2008_4",-1
"1506","OH0430000","y2008_4",-1
"1507","MD0190000","y2008_4",-1
"1508","MD0080000","y2008_4",-1
"1509","CA0197600","y2008_4",-1
"1510","CA0010100","y2008_4",-1
"1511","CA0310500","y2008_4",-1
"1512","AZ0072500","y2008_4",-1
"1513","WA0340200","y2008_3",-1
"1514","WA0370000","y2008_3",-1
"1515","PA0480100","y2008_3",-1
"1516","PA0230100","y2008_3",-1
"1517","PA0640100","y2008_3",-1
"1518","PA0091600","y2008_3",-1
"1519","OR0340400","y2008_3",-1
"1520","OR0030700","y2008_3",-1
"1521","NJ0032300","y2008_3",-1
"1522","IN0360200","y2008_3",-1
"1523","GA0440100","y2008_3",-1
"1524","CA0331800","y2008_3",-1
"1525","CA0101200","y2008_3",-1
"1526","WA0180100","y2008_2",-2
"1527","PA044SP00","y2008_2",-1
"1528","PA0154800","y2008_2",-1
"1529","MO1050000","y2008_2",-1
"1530","MO0240000","y2008_2",-1
"1531","ME0070000","y2008_2",-1
"1532","MD0070000","y2008_2",-1
"1533","LA0520200","y2008_2",-1
"1534","GA0360000","y2008_2",-1
"1535","GA0480000","y2008_2",-2
"1536","CA0191300","y2008_2",-1
"1537","CA0349600","y2008_2",-3
"1538","PA010SP00","y2008_1",-2
"1539","PA0250300","y2008_1",-1
"1540","IN0550100","y2008_1",-1
"1541","CA0070800","y2008_1",-1
"1542","CA0302500","y2008_1",-1
"1543","AZ0072900","y2008_1",-1
"1544","AZ0072500","y2008_1",-3
"1545","WY0180000","y2007_12",-1
"1546","PA0231400","y2007_12",-1
"1547","PA0390100","y2007_12",-2
"1548","PA029SP00","y2007_12",-1
"1549","NJ0081800","y2007_12",-1
"1550","NJ0132500","y2007_12",-1
"1551","MS0170400","y2007_12",-1
"1552","MO0800300","y2007_12",-1
"1553","MD0110000","y2007_12",-2
"1554","IN0790000","y2007_12",-1
"1555","IN0460200","y2007_12",-2
"1556","GA0760200","y2007_12",-3
"1557","CA0430800","y2007_12",-1
"1558","CA0192J0X","y2007_12",-1
"1559","CA0560400","y2007_12",-1
"1560","AL0020100","y2007_12",-17
"1561","AK0011700","y2007_12",-1
"1562","PA0481500","y2007_11",-1
"1563","PA040SP00","y2007_11",-1
"1564","PA043SP00","y2007_11",-1
"1565","OH0430000","y2007_11",-1
"1566","MO0730300","y2007_11",-1
"1567","CA0191800","y2007_11",-1
"1568","CA0301200","y2007_11",-1
"1569","CA0300000","y2007_11",-1
"1570","WA0180700","y2007_10",-1
"1571","UT0250000","y2007_10",-1
"1572","PA0651900","y2007_10",-1
"1573","PA0481200","y2007_10",-1
"1574","PA0630100","y2007_10",-2
"1575","PA0233900","y2007_10",-1
"1576","PA061SP00","y2007_10",-1
"1577","PA0140300","y2007_10",-2
"1578","OH0120200","y2007_10",-1
"1579","IN0200200","y2007_10",-1
"1580","CO0350400","y2007_10",-1
"1581","CA0193700","y2007_10",-1
"1582","AZ0079700","y2007_10",-1
"1583","AZ0072500","y2007_10",-1
"1584","AK0011700","y2007_10",-1
"1585","WA0140800","y2007_9",-1
"1586","WA0030000","y2007_9",-1
"1587","PA0480600","y2007_9",-1
"1588","PA0071100","y2007_9",-1
"1589","PA007SP00","y2007_9",-1
"1590","NJ0120500","y2007_9",-2
"1591","MO0920300","y2007_9",-1
"1592","IN0460200","y2007_9",-1
"1593","IN0290400","y2007_9",-1
"1594","IN0640300","y2007_9",-1
"1595","GA1220000","y2007_9",-1
"1596","CA0360200","y2007_9",-1
"1597","CA0197700","y2007_9",-1
"1598","CA0194900","y2007_9",-1
"1599","CA0370900","y2007_9",-2
"1600","UT0250000","y2007_8",-2
"1601","PA0430400","y2007_8",-1
"1602","PA010SP00","y2007_8",-1
"1603","OH0570500","y2007_8",-1
"1604","OH0860000","y2007_8",-1
"1605","MS0170200","y2007_8",-1
"1606","MO0740000","y2007_8",-1
"1607","GA1220000","y2007_8",-1
"1608","GA1360100","y2007_8",-2
"1609","GA0610000","y2007_8",-1
"1610","GA1410200","y2007_8",-1
"1611","CA0430800","y2007_8",-1
"1612","CA0192600","y2007_8",-1
"1613","CA0370100","y2007_8",-1
"1614","CA0560100","y2007_8",-1
"1615","CA0301400","y2007_8",-1
"1616","WA0311400","y2007_7",-1
"1617","UT0250100","y2007_7",-1
"1618","PA0540700","y2007_7",-1
"1619","PA0230400","y2007_7",-3
"1620","PA0130500","y2007_7",-1
"1621","CA0431600","y2007_7",-2
"1622","CA0411600","y2007_7",-1
"1623","AZ0131200","y2007_7",-1
"1624","UT0100100","y2007_6",-1
"1625","PA0460200","y2007_6",-1
"1626","PA0280100","y2007_6",-1
"1627","PA0231400","y2007_6",-1
"1628","PA0430300","y2007_6",-1
"1629","OH0830300","y2007_6",-2
"1630","ME0070000","y2007_6",-1
"1631","MD0230000","y2007_6",-1
"1632","IN0440000","y2007_6",-1
"1633","IN0450700","y2007_6",-1
"1634","GA0480000","y2007_6",-2
"1635","CA0430400","y2007_6",-3
"1636","CA0130100","y2007_6",-1
"1637","CA0010100","y2007_6",-1
"1638","UT0250400","y2007_5",-1
"1639","PA046SP00","y2007_5",-1
"1640","PA0363800","y2007_5",-1
"1641","PA0230100","y2007_5",-1
"1642","NM0080100","y2007_5",-1
"1643","NJ0032800","y2007_5",-1
"1644","MD0110000","y2007_5",-1
"1645","GA1360100","y2007_5",-1
"1646","GA1140000","y2007_5",-2
"1647","CA0390600","y2007_5",-1
"1648","CA0390400","y2007_5",-1
"1649","CA0192600","y2007_5",-1
"1650","CA056140X","y2007_5",-1
"1651","CA0011100","y2007_5",-1
"1652","CA0210600","y2007_5",-1
"1653","PA063SP00","y2007_4",-1
"1654","PA0363800","y2007_4",-1
"1655","PA0070100","y2007_4",-1
"1656","OH0570500","y2007_4",-1
"1657","NJ0201900","y2007_4",-2
"1658","MO0956500","y2007_4",-1
"1659","MO0480000","y2007_4",-1
"1660","IN0710000","y2007_4",-1
"1661","GA0690100","y2007_4",-1
"1662","WY0110000","y2007_3",-1
"1663","WA0040000","y2007_3",-1
"1664","PA0654900","y2007_3",-1
"1665","PA0540700","y2007_3",-1
"1666","PA053SP00","y2007_3",-2
"1667","PA0450700","y2007_3",-1
"1668","PA010SP00","y2007_3",-1
"1669","PAPSP9400","y2007_3",-1
"1670","OH0430600","y2007_3",-2
"1671","GA1410200","y2007_3",-1
"1672","CA0360700","y2007_3",-4
"1673","CA037A100","y2007_3",-1
"1674","AZ0072500","y2007_3",-1
"1675","UT0100100","y2007_2",-1
"1676","UT0250000","y2007_2",-1
"1677","PA0350400","y2007_2",-1
"1678","PA0151300","y2007_2",-1
"1679","PA0110500","y2007_2",-1
"1680","PA0450800","y2007_2",-1
"1681","PA010SP00","y2007_2",-1
"1682","PA0251900","y2007_2",-1
"1683","OH0091500","y2007_2",-4
"1684","NJ0090500","y2007_2",-1
"1685","MO0920300","y2007_2",-1
"1686","MO0630000","y2007_2",-1
"1687","MO0261800","y2007_2",-3
"1688","MD0190000","y2007_2",-1
"1689","MA0110400","y2007_2",-2
"1690","GA0360000","y2007_2",-3
"1691","GA0600700","y2007_2",-1
"1692","CA0195400","y2007_2",-1
"1693","WA0180400","y2007_1",-1
"1694","PA046SP00","y2007_1",-1
"1695","PA003SP00","y2007_1",-1
"1696","PA0151700","y2007_1",-1
"1697","PA0040600","y2007_1",-1
"1698","PA0670300","y2007_1",-1
"1699","PA0671500","y2007_1",-1
"1700","OH0570500","y2007_1",-1
"1701","MS0170400","y2007_1",-1
"1702","KY0080200","y2007_1",-1
"1703","IN0870000","y2007_1",-1
"1704","GA1220000","y2007_1",-1
"1705","GA1480000","y2007_1",-1
"1706","CA0193800","y2007_1",-1
"1707","CA0310100","y2007_1",-1
"1708","WY0030100","y2006_12",-2
"1709","WA0040000","y2006_12",-1
"1710","PA0464600","y2006_12",-1
"1711","PA0021600","y2006_12",-1
"1712","PA039SP00","y2006_12",-1
"1713","PA0674800","y2006_12",-1
"1714","NJ0070600","y2006_12",-1
"1715","MO0730000","y2006_12",-1
"1716","MD0190000","y2006_12",-1
"1717","MD0070000","y2006_12",-1
"1718","GA1220000","y2006_12",-1
"1719","GA0360000","y2006_12",-1
"1720","CA0195200","y2006_12",-1
"1721","CA0370100","y2006_12",-1
"1722","CA0560700","y2006_12",-1
"1723","CA0301700","y2006_12",-1
"1724","CA0570300","y2006_12",-1
"1725","UT0250000","y2006_11",-2
"1726","PA0362600","y2006_11",-1
"1727","PA0190900","y2006_11",-1
"1728","PA010SP00","y2006_11",-1
"1729","PA0674700","y2006_11",-1
"1730","OR0340100","y2006_11",-1
"1731","NJ0160200","y2006_11",-1
"1732","MS0380000","y2006_11",-1
"1733","MO0100000","y2006_11",-1
"1734","MD0171700","y2006_11",-5
"1735","MD0172500","y2006_11",-1
"1736","KY0080000","y2006_11",-2
"1737","GA0690100","y2006_11",-1
"1738","CA0400600","y2006_11",-2
"1739","CA0193700","y2006_11",-1
"1740","CA0370100","y2006_11",-1
"1741","CA033380X","y2006_11",-1
"1742","CA0301100","y2006_11",-1
"1743","AK0010300","y2006_11",-1
"1744","UT0250000","y2006_10",-1
"1745","PA0461400","y2006_10",-1
"1746","PA053SP00","y2006_10",-1
"1747","PA0040600","y2006_10",-1
"1748","PA0674700","y2006_10",-2
"1749","MO0250100","y2006_10",-1
"1750","GA1360100","y2006_10",-1
"1751","CO0620400","y2006_10",-1
"1752","WA0173200","y2006_9",-1
"1753","PA0362000","y2006_9",-1
"1754","PA010SP00","y2006_9",-1
"1755","LA0600100","y2006_9",-1
"1756","CO0350400","y2006_9",-2
"1757","CA0361000","y2006_9",-4
"1758","CA0070800","y2006_9",-1
"1759","CA0070000","y2006_9",-1
"1760","CA0194400","y2006_9",-1
"1761","CA0192100","y2006_9",-1
"1762","CA0191200","y2006_9",-1
"1763","CA0301200","y2006_9",-1
"1764","AZ0072500","y2006_9",-2
"1765","WA0250000","y2006_8",-1
"1766","WA0030200","y2006_8",-1
"1767","WA0170200","y2006_8",-1
"1768","PA0634100","y2006_8",-1
"1769","PA0630100","y2006_8",-1
"1770","PA0465900","y2006_8",-1
