"","county","month","year","deaths","event"
"640","Southern herkimer ",1,2021,0,"cold"
"641","Southern washington ",1,2021,0,"cold"
"642","Western albany ",1,2021,0,"cold"
"643","Western greene ",1,2021,0,"cold"
"644","Western rensselaer ",1,2021,0,"cold"
"645","Western schenectady ",1,2021,0,"cold"
"646","Western ulster ",1,2021,0,"cold"
"647","Hamilton ",3,2021,0,"cold"
"648","Northern herkimer ",3,2021,0,"cold"
"649","Northern warren ",3,2021,0,"cold"
"650","Southern herkimer ",3,2021,0,"cold"
"651","Western schenectady ",3,2021,0,"cold"
"652","Eastern albany ",1,2022,0,"cold"
"653","Eastern clinton ",1,2022,0,"cold"
"654","Eastern columbia ",1,2022,0,"cold"
"655","Eastern dutchess ",1,2022,0,"cold"
"656","Eastern essex ",1,2022,0,"cold"
"657","Eastern greene ",1,2022,0,"cold"
"658","Eastern rensselaer ",1,2022,0,"cold"
"659","Eastern schenectady ",1,2022,0,"cold"
"660","Eastern ulster ",1,2022,0,"cold"
"661","Hamilton ",1,2022,0,"cold"
"662","Montgomery ",1,2022,0,"cold"
"663","Northern franklin ",1,2022,0,"cold"
"664","Northern fulton ",1,2022,0,"cold"
"665","Northern herkimer ",1,2022,0,"cold"
"666","Northern saratoga ",1,2022,0,"cold"
"667","Northern st. Lawrence ",1,2022,0,"cold"
"668","Northern warren ",1,2022,0,"cold"
"669","Northern washington ",1,2022,0,"cold"
"670","Otsego ",1,2022,1,"cold"
"671","Schoharie ",1,2022,0,"cold"
"672","Southeast warren ",1,2022,0,"cold"
"673","Southeastern st. Lawrence ",1,2022,0,"cold"
"674","Southern franklin ",1,2022,0,"cold"
"675","Southern fulton ",1,2022,0,"cold"
"676","Southern herkimer ",1,2022,0,"cold"
"677","Southern saratoga ",1,2022,0,"cold"
"678","Southern washington ",1,2022,0,"cold"
"679","Southwestern st. Lawrence ",1,2022,0,"cold"
"680","Western albany ",1,2022,0,"cold"
"681","Western clinton ",1,2022,0,"cold"
"682","Western columbia ",1,2022,0,"cold"
"683","Western dutchess ",1,2022,0,"cold"
"684","Western essex ",1,2022,0,"cold"
"685","Western greene ",1,2022,0,"cold"
"686","Western rensselaer ",1,2022,0,"cold"
"687","Western schenectady ",1,2022,0,"cold"
"688","Western ulster ",1,2022,0,"cold"
"689","Eastern columbia ",12,2022,0,"cold"
"690","Eastern dutchess ",12,2022,0,"cold"
"691","Hamilton ",12,2022,0,"cold"
"692","Northern fulton ",12,2022,0,"cold"
"693","Northern herkimer ",12,2022,0,"cold"
"694","Schoharie ",12,2022,0,"cold"
"695","Southern fulton ",12,2022,0,"cold"
"696","Western greene ",12,2022,0,"cold"
"697","Western ulster ",12,2022,0,"cold"
"698","Eastern ulster ",2,2023,0,"cold"
"699","Jefferson ",2,2023,0,"cold"
"700","Lewis ",2,2023,0,"cold"
"701","Oswego ",2,2023,0,"cold"
"702","Western dutchess ",2,2023,0,"cold"
