"","county","month","year","deaths","event"
"679","Bowie ",7,2018,0,"heat"
"680","Camp ",7,2018,0,"heat"
"681","Cass ",7,2018,0,"heat"
"682","Cherokee ",7,2018,0,"heat"
"683","Franklin ",7,2018,0,"heat"
"684","Gregg ",7,2018,0,"heat"
"685","Harrison ",7,2018,0,"heat"
"686","Inland harris ",7,2018,1,"heat"
"687","Marion ",7,2018,0,"heat"
"688","Morris ",7,2018,0,"heat"
"689","Nacogdoches ",7,2018,0,"heat"
"690","Panola ",7,2018,0,"heat"
"691","Red river ",7,2018,0,"heat"
"692","Rusk ",7,2018,0,"heat"
"693","Sabine ",7,2018,0,"heat"
"694","San augustine ",7,2018,0,"heat"
"695","Shelby ",7,2018,0,"heat"
"696","Smith ",7,2018,0,"heat"
"697","Titus ",7,2018,0,"heat"
"698","Upshur ",7,2018,0,"heat"
"699","Wood ",7,2018,0,"heat"
"700","Angelina ",6,2019,0,"heat"
"701","Bowie ",6,2019,0,"heat"
"702","Camp ",6,2019,0,"heat"
"703","Cass ",6,2019,0,"heat"
"704","Cherokee ",6,2019,0,"heat"
"705","Coastal brazoria ",6,2019,0,"heat"
"706","Denton ",6,2019,1,"heat"
"707","Franklin ",6,2019,0,"heat"
"708","Galveston island and bolivar peninsula ",6,2019,1,"heat"
"709","Gregg ",6,2019,0,"heat"
"710","Harrison ",6,2019,0,"heat"
"711","Inland brazoria ",6,2019,0,"heat"
"712","Inland matagorda ",6,2019,0,"heat"
"713","Marion ",6,2019,0,"heat"
"714","Morris ",6,2019,0,"heat"
"715","Nacogdoches ",6,2019,0,"heat"
"716","Panola ",6,2019,0,"heat"
"717","Red river ",6,2019,0,"heat"
"718","Rusk ",6,2019,0,"heat"
"719","Sabine ",6,2019,0,"heat"
"720","San augustine ",6,2019,0,"heat"
"721","Shelby ",6,2019,0,"heat"
"722","Smith ",6,2019,0,"heat"
"723","Titus ",6,2019,0,"heat"
"724","Upshur ",6,2019,0,"heat"
"725","Wood ",6,2019,0,"heat"
"726","Anderson ",7,2019,0,"heat"
"727","Angelina ",7,2019,0,"heat"
"728","Bell ",7,2019,0,"heat"
"729","Bosque ",7,2019,0,"heat"
"730","Bowie ",7,2019,0,"heat"
"731","Camp ",7,2019,0,"heat"
"732","Cass ",7,2019,0,"heat"
"733","Cherokee ",7,2019,0,"heat"
"734","Collin ",7,2019,0,"heat"
"735","Comanche ",7,2019,0,"heat"
"736","Cooke ",7,2019,0,"heat"
"737","Coryell ",7,2019,0,"heat"
"738","Dallas ",7,2019,0,"heat"
"739","Delta ",7,2019,0,"heat"
"740","Denton ",7,2019,0,"heat"
"741","Eastland ",7,2019,0,"heat"
"742","Ellis ",7,2019,0,"heat"
"743","Erath ",7,2019,0,"heat"
"744","Falls ",7,2019,0,"heat"
"745","Fannin ",7,2019,0,"heat"
"746","Franklin ",7,2019,0,"heat"
"747","Freestone ",7,2019,0,"heat"
"748","Grayson ",7,2019,0,"heat"
"749","Gregg ",7,2019,0,"heat"
"750","Hamilton ",7,2019,0,"heat"
"751","Harrison ",7,2019,0,"heat"
"752","Henderson ",7,2019,0,"heat"
"753","Hill ",7,2019,0,"heat"
"754","Hood ",7,2019,0,"heat"
"755","Hopkins ",7,2019,0,"heat"
"756","Hunt ",7,2019,0,"heat"
"757","Jack ",7,2019,0,"heat"
"758","Johnson ",7,2019,0,"heat"
"759","Kaufman ",7,2019,0,"heat"
"760","Lamar ",7,2019,0,"heat"
"761","Lampasas ",7,2019,0,"heat"
"762","Leon ",7,2019,0,"heat"
"763","Limestone ",7,2019,0,"heat"
"764","Marion ",7,2019,0,"heat"
"765","Mclennan ",7,2019,0,"heat"
"766","Milam ",7,2019,0,"heat"
"767","Mills ",7,2019,0,"heat"
"768","Montague ",7,2019,0,"heat"
"769","Morris ",7,2019,0,"heat"
"770","Nacogdoches ",7,2019,0,"heat"
"771","Navarro ",7,2019,0,"heat"
"772","Palo pinto ",7,2019,0,"heat"
"773","Panola ",7,2019,0,"heat"
"774","Parker ",7,2019,0,"heat"
"775","Rains ",7,2019,0,"heat"
"776","Red river ",7,2019,0,"heat"
"777","Robertson ",7,2019,0,"heat"
"778","Rockwall ",7,2019,0,"heat"
"779","Rusk ",7,2019,0,"heat"
"780","Sabine ",7,2019,0,"heat"
"781","San augustine ",7,2019,0,"heat"
"782","Shelby ",7,2019,0,"heat"
"783","Smith ",7,2019,0,"heat"
"784","Somervell ",7,2019,0,"heat"
"785","Stephens ",7,2019,0,"heat"
"786","Tarrant ",7,2019,0,"heat"
"787","Titus ",7,2019,0,"heat"
"788","Upshur ",7,2019,0,"heat"
"789","Van zandt ",7,2019,0,"heat"
"790","Wise ",7,2019,0,"heat"
"791","Wood ",7,2019,0,"heat"
"792","Young ",7,2019,0,"heat"
"793","Anderson ",8,2019,0,"heat"
"794","Angelina ",8,2019,0,"heat"
"795","Bell ",8,2019,0,"heat"
"796","Bosque ",8,2019,0,"heat"
"797","Bowie ",8,2019,0,"heat"
"798","Camp ",8,2019,0,"heat"
"799","Cass ",8,2019,0,"heat"
"800","Cherokee ",8,2019,0,"heat"
"801","Collin ",8,2019,0,"heat"
"802","Comanche ",8,2019,0,"heat"
"803","Cooke ",8,2019,0,"heat"
"804","Coryell ",8,2019,0,"heat"
"805","Dallas ",8,2019,0,"heat"
"806","Delta ",8,2019,0,"heat"
"807","Denton ",8,2019,0,"heat"
"808","Eastland ",8,2019,0,"heat"
"809","Ellis ",8,2019,0,"heat"
"810","Erath ",8,2019,0,"heat"
"811","Falls ",8,2019,0,"heat"
"812","Fannin ",8,2019,0,"heat"
"813","Franklin ",8,2019,0,"heat"
"814","Freestone ",8,2019,0,"heat"
"815","Grayson ",8,2019,0,"heat"
"816","Gregg ",8,2019,0,"heat"
"817","Hamilton ",8,2019,0,"heat"
"818","Harrison ",8,2019,0,"heat"
"819","Henderson ",8,2019,0,"heat"
"820","Hill ",8,2019,0,"heat"
"821","Hood ",8,2019,0,"heat"
"822","Hopkins ",8,2019,0,"heat"
"823","Hunt ",8,2019,0,"heat"
"824","Jack ",8,2019,0,"heat"
"825","Johnson ",8,2019,0,"heat"
"826","Kaufman ",8,2019,0,"heat"
"827","Lamar ",8,2019,0,"heat"
"828","Lampasas ",8,2019,0,"heat"
"829","Leon ",8,2019,0,"heat"
"830","Limestone ",8,2019,0,"heat"
"831","Marion ",8,2019,0,"heat"
"832","Mclennan ",8,2019,0,"heat"
"833","Milam ",8,2019,0,"heat"
"834","Mills ",8,2019,0,"heat"
"835","Montague ",8,2019,0,"heat"
"836","Morris ",8,2019,0,"heat"
"837","Nacogdoches ",8,2019,0,"heat"
"838","Navarro ",8,2019,0,"heat"
"839","Palo pinto ",8,2019,0,"heat"
"840","Panola ",8,2019,0,"heat"
"841","Parker ",8,2019,0,"heat"
"842","Rains ",8,2019,0,"heat"
"843","Red river ",8,2019,0,"heat"
"844","Robertson ",8,2019,0,"heat"
"845","Rockwall ",8,2019,0,"heat"
"846","Rusk ",8,2019,0,"heat"
"847","Sabine ",8,2019,0,"heat"
"848","San augustine ",8,2019,0,"heat"
"849","Shelby ",8,2019,0,"heat"
"850","Smith ",8,2019,0,"heat"
"851","Somervell ",8,2019,0,"heat"
"852","Stephens ",8,2019,0,"heat"
"853","Tarrant ",8,2019,0,"heat"
"854","Titus ",8,2019,0,"heat"
"855","Upshur ",8,2019,0,"heat"
"856","Van zandt ",8,2019,0,"heat"
"857","Wise ",8,2019,0,"heat"
"858","Wood ",8,2019,0,"heat"
"859","Young ",8,2019,0,"heat"
"860","Bexar ",9,2019,0,"heat"
"861","Jack ",6,2020,0,"heat"
"862","Montague ",6,2020,0,"heat"
"863","Palo pinto ",6,2020,0,"heat"
"864","Parker ",6,2020,0,"heat"
"865","Stephens ",6,2020,0,"heat"
"866","Tarrant ",6,2020,0,"heat"
"867","Young ",6,2020,0,"heat"
"868","Anderson ",7,2020,0,"heat"
"869","Angelina ",7,2020,0,"heat"
"870","Bell ",7,2020,0,"heat"
"871","Bosque ",7,2020,0,"heat"
"872","Bowie ",7,2020,0,"heat"
"873","Camp ",7,2020,0,"heat"
"874","Cass ",7,2020,0,"heat"
"875","Cherokee ",7,2020,0,"heat"
"876","Collin ",7,2020,0,"heat"
"877","Comanche ",7,2020,0,"heat"
"878","Cooke ",7,2020,0,"heat"
"879","Coryell ",7,2020,0,"heat"
"880","Dallas ",7,2020,0,"heat"
"881","Delta ",7,2020,0,"heat"
"882","Denton ",7,2020,1,"heat"
"883","Eastland ",7,2020,0,"heat"
"884","Ellis ",7,2020,0,"heat"
"885","Erath ",7,2020,0,"heat"
"886","Falls ",7,2020,0,"heat"
"887","Fannin ",7,2020,0,"heat"
"888","Franklin ",7,2020,0,"heat"
"889","Freestone ",7,2020,0,"heat"
"890","Grayson ",7,2020,0,"heat"
"891","Gregg ",7,2020,0,"heat"
"892","Hamilton ",7,2020,0,"heat"
"893","Harrison ",7,2020,0,"heat"
"894","Henderson ",7,2020,0,"heat"
"895","Hill ",7,2020,0,"heat"
"896","Hood ",7,2020,0,"heat"
"897","Hopkins ",7,2020,0,"heat"
"898","Hunt ",7,2020,0,"heat"
"899","Jack ",7,2020,0,"heat"
"900","Johnson ",7,2020,0,"heat"
"901","Kaufman ",7,2020,0,"heat"
"902","Lamar ",7,2020,0,"heat"
"903","Lampasas ",7,2020,0,"heat"
"904","Leon ",7,2020,0,"heat"
"905","Limestone ",7,2020,0,"heat"
"906","Marion ",7,2020,0,"heat"
"907","Mclennan ",7,2020,0,"heat"
"908","Milam ",7,2020,0,"heat"
"909","Mills ",7,2020,0,"heat"
"910","Montague ",7,2020,0,"heat"
"911","Morris ",7,2020,0,"heat"
"912","Nacogdoches ",7,2020,0,"heat"
"913","Navarro ",7,2020,0,"heat"
"914","Palo pinto ",7,2020,0,"heat"
"915","Panola ",7,2020,0,"heat"
"916","Parker ",7,2020,0,"heat"
"917","Rains ",7,2020,0,"heat"
"918","Red river ",7,2020,0,"heat"
"919","Robertson ",7,2020,0,"heat"
"920","Rockwall ",7,2020,0,"heat"
"921","Rusk ",7,2020,0,"heat"
"922","Sabine ",7,2020,0,"heat"
"923","San augustine ",7,2020,0,"heat"
"924","Shelby ",7,2020,0,"heat"
"925","Smith ",7,2020,0,"heat"
"926","Somervell ",7,2020,0,"heat"
"927","Stephens ",7,2020,0,"heat"
"928","Tarrant ",7,2020,0,"heat"
"929","Titus ",7,2020,0,"heat"
"930","Upshur ",7,2020,0,"heat"
"931","Van zandt ",7,2020,0,"heat"
"932","Wise ",7,2020,0,"heat"
"933","Wood ",7,2020,0,"heat"
"934","Young ",7,2020,0,"heat"
"935","Anderson ",8,2020,0,"heat"
"936","Angelina ",8,2020,0,"heat"
"937","Bell ",8,2020,0,"heat"
"938","Bosque ",8,2020,0,"heat"
"939","Bowie ",8,2020,0,"heat"
"940","Cameron ",8,2020,0,"heat"
"941","Camp ",8,2020,0,"heat"
"942","Cass ",8,2020,0,"heat"
"943","Cherokee ",8,2020,0,"heat"
"944","Collin ",8,2020,0,"heat"
"945","Comanche ",8,2020,0,"heat"
"946","Cooke ",8,2020,0,"heat"
"947","Coryell ",8,2020,0,"heat"
"948","Dallas ",8,2020,0,"heat"
"949","Delta ",8,2020,0,"heat"
"950","Denton ",8,2020,0,"heat"
"951","Eastland ",8,2020,0,"heat"
"952","Ellis ",8,2020,0,"heat"
"953","Erath ",8,2020,0,"heat"
"954","Falls ",8,2020,0,"heat"
"955","Fannin ",8,2020,0,"heat"
"956","Franklin ",8,2020,0,"heat"
"957","Freestone ",8,2020,0,"heat"
"958","Grayson ",8,2020,0,"heat"
"959","Gregg ",8,2020,0,"heat"
"960","Hamilton ",8,2020,0,"heat"
"961","Harrison ",8,2020,0,"heat"
"962","Henderson ",8,2020,0,"heat"
"963","Hill ",8,2020,0,"heat"
"964","Hood ",8,2020,0,"heat"
"965","Hopkins ",8,2020,0,"heat"
"966","Hunt ",8,2020,0,"heat"
"967","Jack ",8,2020,0,"heat"
"968","Johnson ",8,2020,0,"heat"
"969","Kaufman ",8,2020,0,"heat"
"970","Lamar ",8,2020,0,"heat"
"971","Lampasas ",8,2020,0,"heat"
"972","Leon ",8,2020,0,"heat"
"973","Limestone ",8,2020,0,"heat"
"974","Marion ",8,2020,0,"heat"
"975","Mclennan ",8,2020,0,"heat"
"976","Milam ",8,2020,0,"heat"
"977","Mills ",8,2020,0,"heat"
"978","Montague ",8,2020,0,"heat"
"979","Morris ",8,2020,0,"heat"
"980","Nacogdoches ",8,2020,0,"heat"
"981","Navarro ",8,2020,0,"heat"
"982","Orange ",8,2020,1,"heat"
"983","Palo pinto ",8,2020,0,"heat"
"984","Panola ",8,2020,0,"heat"
"985","Parker ",8,2020,0,"heat"
"986","Rains ",8,2020,0,"heat"
"987","Red river ",8,2020,0,"heat"
"988","Robertson ",8,2020,0,"heat"
"989","Rockwall ",8,2020,0,"heat"
"990","Rusk ",8,2020,0,"heat"
"991","Sabine ",8,2020,0,"heat"
"992","San augustine ",8,2020,0,"heat"
"993","Shelby ",8,2020,0,"heat"
"994","Smith ",8,2020,0,"heat"
"995","Somervell ",8,2020,0,"heat"
"996","Southern hidalgo county ",8,2020,0,"heat"
"997","Stephens ",8,2020,0,"heat"
"998","Tarrant ",8,2020,0,"heat"
"999","Titus ",8,2020,0,"heat"
"1000","Upshur ",8,2020,0,"heat"
"1001","Van zandt ",8,2020,0,"heat"
"1002","Wise ",8,2020,0,"heat"
"1003","Wood ",8,2020,0,"heat"
"1004","Young ",8,2020,0,"heat"
"1005","Zapata ",8,2020,0,"heat"
"1006","Anderson ",9,2020,0,"heat"
"1007","Angelina ",9,2020,0,"heat"
"1008","Bell ",9,2020,0,"heat"
"1009","Bosque ",9,2020,0,"heat"
"1010","Cameron ",9,2020,0,"heat"
"1011","Cherokee ",9,2020,0,"heat"
"1012","Collin ",9,2020,0,"heat"
"1013","Coryell ",9,2020,0,"heat"
"1014","Dallas ",9,2020,0,"heat"
"1015","Delta ",9,2020,0,"heat"
"1016","Denton ",9,2020,0,"heat"
"1017","Ellis ",9,2020,0,"heat"
"1018","Falls ",9,2020,0,"heat"
"1019","Freestone ",9,2020,0,"heat"
"1020","Gregg ",9,2020,0,"heat"
"1021","Harrison ",9,2020,0,"heat"
"1022","Henderson ",9,2020,0,"heat"
"1023","Hill ",9,2020,0,"heat"
"1024","Hood ",9,2020,0,"heat"
"1025","Hopkins ",9,2020,0,"heat"
"1026","Hunt ",9,2020,0,"heat"
"1027","Johnson ",9,2020,0,"heat"
"1028","Kaufman ",9,2020,0,"heat"
"1029","Leon ",9,2020,0,"heat"
"1030","Limestone ",9,2020,0,"heat"
"1031","Marion ",9,2020,0,"heat"
"1032","Mclennan ",9,2020,0,"heat"
"1033","Milam ",9,2020,0,"heat"
"1034","Nacogdoches ",9,2020,0,"heat"
"1035","Navarro ",9,2020,0,"heat"
"1036","Panola ",9,2020,0,"heat"
"1037","Parker ",9,2020,0,"heat"
"1038","Rains ",9,2020,0,"heat"
"1039","Robertson ",9,2020,0,"heat"
"1040","Rockwall ",9,2020,0,"heat"
"1041","Rusk ",9,2020,0,"heat"
"1042","Sabine ",9,2020,0,"heat"
"1043","San augustine ",9,2020,0,"heat"
"1044","Shelby ",9,2020,0,"heat"
"1045","Smith ",9,2020,0,"heat"
"1046","Somervell ",9,2020,0,"heat"
"1047","Southern hidalgo county ",9,2020,0,"heat"
"1048","Tarrant ",9,2020,0,"heat"
"1049","Upshur ",9,2020,0,"heat"
"1050","Van zandt ",9,2020,0,"heat"
"1051","Wood ",9,2020,0,"heat"
"1052","Zapata ",9,2020,0,"heat"
"1053","Angelina ",6,2021,0,"heat"
"1054","Cherokee ",6,2021,0,"heat"
"1055","Jack ",6,2021,0,"heat"
"1056","Nacogdoches ",6,2021,0,"heat"
"1057","Northern hidalgo county ",6,2021,0,"heat"
"1058","Panola ",6,2021,0,"heat"
"1059","Rusk ",6,2021,0,"heat"
"1060","Sabine ",6,2021,0,"heat"
"1061","San augustine ",6,2021,0,"heat"
"1062","Shelby ",6,2021,0,"heat"
"1063","Smith ",6,2021,0,"heat"
"1064","Southern hidalgo county ",6,2021,0,"heat"
"1065","Starr ",6,2021,0,"heat"
"1066","Stephens ",6,2021,0,"heat"
"1067","Young ",6,2021,0,"heat"
"1068","Zapata ",6,2021,0,"heat"
"1069","Anderson ",7,2021,0,"heat"
"1070","Angelina ",7,2021,0,"heat"
"1071","Bell ",7,2021,0,"heat"
"1072","Bosque ",7,2021,0,"heat"
"1073","Bowie ",7,2021,0,"heat"
"1074","Camp ",7,2021,0,"heat"
"1075","Cass ",7,2021,0,"heat"
"1076","Cherokee ",7,2021,0,"heat"
"1077","Collin ",7,2021,0,"heat"
"1078","Cooke ",7,2021,0,"heat"
"1079","Coryell ",7,2021,0,"heat"
"1080","Dallas ",7,2021,0,"heat"
"1081","Delta ",7,2021,0,"heat"
"1082","Denton ",7,2021,0,"heat"
"1083","Ellis ",7,2021,0,"heat"
"1084","Falls ",7,2021,0,"heat"
"1085","Fannin ",7,2021,0,"heat"
"1086","Franklin ",7,2021,0,"heat"
"1087","Freestone ",7,2021,0,"heat"
"1088","Grayson ",7,2021,0,"heat"
"1089","Gregg ",7,2021,0,"heat"
"1090","Hamilton ",7,2021,0,"heat"
"1091","Harrison ",7,2021,0,"heat"
"1092","Henderson ",7,2021,0,"heat"
"1093","Hill ",7,2021,0,"heat"
"1094","Hood ",7,2021,0,"heat"
"1095","Hopkins ",7,2021,0,"heat"
"1096","Hunt ",7,2021,0,"heat"
"1097","Jack ",7,2021,0,"heat"
"1098","Johnson ",7,2021,0,"heat"
"1099","Kaufman ",7,2021,0,"heat"
"1100","Lamar ",7,2021,0,"heat"
"1101","Lampasas ",7,2021,0,"heat"
"1102","Leon ",7,2021,0,"heat"
"1103","Limestone ",7,2021,0,"heat"
"1104","Marion ",7,2021,0,"heat"
"1105","Mclennan ",7,2021,0,"heat"
"1106","Milam ",7,2021,0,"heat"
"1107","Montague ",7,2021,0,"heat"
"1108","Morris ",7,2021,0,"heat"
"1109","Nacogdoches ",7,2021,0,"heat"
"1110","Navarro ",7,2021,0,"heat"
"1111","Palo pinto ",7,2021,0,"heat"
"1112","Panola ",7,2021,0,"heat"
"1113","Parker ",7,2021,0,"heat"
"1114","Rains ",7,2021,0,"heat"
"1115","Red river ",7,2021,0,"heat"
"1116","Robertson ",7,2021,0,"heat"
"1117","Rockwall ",7,2021,0,"heat"
"1118","Rusk ",7,2021,0,"heat"
"1119","Sabine ",7,2021,0,"heat"
"1120","San augustine ",7,2021,0,"heat"
"1121","Shelby ",7,2021,0,"heat"
"1122","Smith ",7,2021,0,"heat"
"1123","Somervell ",7,2021,0,"heat"
"1124","Tarrant ",7,2021,0,"heat"
"1125","Titus ",7,2021,0,"heat"
"1126","Upshur ",7,2021,0,"heat"
"1127","Van zandt ",7,2021,0,"heat"
"1128","Wise ",7,2021,0,"heat"
"1129","Wood ",7,2021,0,"heat"
"1130","Anderson ",8,2021,0,"heat"
"1131","Angelina ",8,2021,0,"heat"
"1132","Bell ",8,2021,0,"heat"
"1133","Bowie ",8,2021,0,"heat"
"1134","Camp ",8,2021,0,"heat"
"1135","Cass ",8,2021,0,"heat"
"1136","Cherokee ",8,2021,0,"heat"
"1137","Collin ",8,2021,0,"heat"
"1138","Cooke ",8,2021,0,"heat"
"1139","Dallas ",8,2021,0,"heat"
"1140","Delta ",8,2021,0,"heat"
"1141","Denton ",8,2021,0,"heat"
"1142","Ellis ",8,2021,0,"heat"
"1143","Falls ",8,2021,0,"heat"
"1144","Fannin ",8,2021,0,"heat"
"1145","Franklin ",8,2021,0,"heat"
"1146","Freestone ",8,2021,0,"heat"
"1147","Grayson ",8,2021,0,"heat"
"1148","Gregg ",8,2021,0,"heat"
"1149","Harrison ",8,2021,0,"heat"
"1150","Henderson ",8,2021,0,"heat"
"1151","Hill ",8,2021,0,"heat"
"1152","Hood ",8,2021,0,"heat"
"1153","Hopkins ",8,2021,0,"heat"
"1154","Hunt ",8,2021,0,"heat"
"1155","Jack ",8,2021,0,"heat"
"1156","Johnson ",8,2021,0,"heat"
"1157","Kaufman ",8,2021,0,"heat"
"1158","Lamar ",8,2021,0,"heat"
"1159","Leon ",8,2021,0,"heat"
"1160","Limestone ",8,2021,0,"heat"
"1161","Marion ",8,2021,0,"heat"
"1162","Mclennan ",8,2021,0,"heat"
"1163","Milam ",8,2021,0,"heat"
"1164","Montague ",8,2021,0,"heat"
"1165","Morris ",8,2021,0,"heat"
"1166","Nacogdoches ",8,2021,0,"heat"
"1167","Navarro ",8,2021,0,"heat"
"1168","Palo pinto ",8,2021,0,"heat"
"1169","Panola ",8,2021,0,"heat"
"1170","Rains ",8,2021,0,"heat"
"1171","Red river ",8,2021,0,"heat"
"1172","Robertson ",8,2021,0,"heat"
"1173","Rockwall ",8,2021,0,"heat"
"1174","Rusk ",8,2021,0,"heat"
"1175","Sabine ",8,2021,0,"heat"
"1176","San augustine ",8,2021,0,"heat"
"1177","Shelby ",8,2021,0,"heat"
"1178","Smith ",8,2021,0,"heat"
"1179","Southern hidalgo county ",8,2021,0,"heat"
"1180","Starr ",8,2021,0,"heat"
"1181","Stephens ",8,2021,0,"heat"
"1182","Tarrant ",8,2021,0,"heat"
"1183","Titus ",8,2021,0,"heat"
"1184","Upshur ",8,2021,0,"heat"
"1185","Van zandt ",8,2021,0,"heat"
"1186","Wise ",8,2021,0,"heat"
"1187","Wood ",8,2021,0,"heat"
"1188","Young ",8,2021,0,"heat"
"1189","Anderson ",9,2021,0,"heat"
"1190","Angelina ",9,2021,0,"heat"
"1191","Bell ",9,2021,0,"heat"
"1192","Bowie ",9,2021,0,"heat"
"1193","Camp ",9,2021,0,"heat"
"1194","Cass ",9,2021,0,"heat"
"1195","Cherokee ",9,2021,0,"heat"
"1196","Collin ",9,2021,0,"heat"
"1197","Cooke ",9,2021,0,"heat"
"1198","Dallas ",9,2021,0,"heat"
"1199","Delta ",9,2021,0,"heat"
"1200","Denton ",9,2021,0,"heat"
"1201","Falls ",9,2021,0,"heat"
"1202","Franklin ",9,2021,0,"heat"
"1203","Freestone ",9,2021,0,"heat"
"1204","Grayson ",9,2021,0,"heat"
"1205","Gregg ",9,2021,0,"heat"
"1206","Harrison ",9,2021,0,"heat"
"1207","Henderson ",9,2021,0,"heat"
"1208","Hood ",9,2021,0,"heat"
"1209","Hopkins ",9,2021,0,"heat"
"1210","Hunt ",9,2021,0,"heat"
"1211","Johnson ",9,2021,0,"heat"
"1212","Kaufman ",9,2021,0,"heat"
"1213","Lamar ",9,2021,0,"heat"
"1214","Leon ",9,2021,0,"heat"
"1215","Limestone ",9,2021,0,"heat"
"1216","Marion ",9,2021,0,"heat"
"1217","Mclennan ",9,2021,0,"heat"
"1218","Milam ",9,2021,0,"heat"
"1219","Montague ",9,2021,0,"heat"
"1220","Morris ",9,2021,0,"heat"
"1221","Nacogdoches ",9,2021,0,"heat"
"1222","Navarro ",9,2021,0,"heat"
"1223","Panola ",9,2021,0,"heat"
"1224","Rains ",9,2021,0,"heat"
"1225","Red river ",9,2021,0,"heat"
"1226","Robertson ",9,2021,0,"heat"
"1227","Rockwall ",9,2021,0,"heat"
"1228","Rusk ",9,2021,0,"heat"
"1229","Sabine ",9,2021,0,"heat"
"1230","San augustine ",9,2021,0,"heat"
"1231","Shelby ",9,2021,0,"heat"
"1232","Smith ",9,2021,0,"heat"
"1233","Somervell ",9,2021,0,"heat"
"1234","Tarrant ",9,2021,0,"heat"
"1235","Titus ",9,2021,0,"heat"
"1236","Upshur ",9,2021,0,"heat"
"1237","Van zandt ",9,2021,0,"heat"
"1238","Wise ",9,2021,0,"heat"
"1239","Wood ",9,2021,0,"heat"
"1240","Inland kleberg county ",5,2022,0,"heat"
"1241","Jim wells ",5,2022,0,"heat"
"1242","La salle ",5,2022,0,"heat"
"1243","Starr ",5,2022,0,"heat"
"1244","Webb ",5,2022,0,"heat"
"1245","Zapata ",5,2022,0,"heat"
"1246","Anderson ",6,2022,0,"heat"
"1247","Angelina ",6,2022,0,"heat"
"1248","Bell ",6,2022,0,"heat"
"1249","Bexar ",6,2022,53,"heat"
"1250","Bosque ",6,2022,0,"heat"
"1251","Bowie ",6,2022,0,"heat"
"1252","Camp ",6,2022,0,"heat"
"1253","Cass ",6,2022,0,"heat"
"1254","Cherokee ",6,2022,0,"heat"
"1255","Coastal kleberg county ",6,2022,0,"heat"
"1256","Coastal nueces county ",6,2022,0,"heat"
"1257","Collin ",6,2022,0,"heat"
"1258","Comanche ",6,2022,0,"heat"
"1259","Cooke ",6,2022,0,"heat"
"1260","Coryell ",6,2022,0,"heat"
"1261","Dallas ",6,2022,0,"heat"
"1262","Delta ",6,2022,0,"heat"
"1263","Denton ",6,2022,0,"heat"
"1264","Eastland ",6,2022,0,"heat"
"1265","Ellis ",6,2022,0,"heat"
"1266","Erath ",6,2022,0,"heat"
"1267","Falls ",6,2022,0,"heat"
"1268","Fannin ",6,2022,0,"heat"
"1269","Franklin ",6,2022,0,"heat"
"1270","Freestone ",6,2022,0,"heat"
"1271","Grayson ",6,2022,0,"heat"
"1272","Gregg ",6,2022,0,"heat"
"1273","Hamilton ",6,2022,0,"heat"
"1274","Harrison ",6,2022,0,"heat"
"1275","Henderson ",6,2022,0,"heat"
"1276","Hill ",6,2022,0,"heat"
"1277","Hood ",6,2022,0,"heat"
"1278","Hopkins ",6,2022,0,"heat"
"1279","Hunt ",6,2022,0,"heat"
"1280","Inland kleberg county ",6,2022,0,"heat"
"1281","Inland nueces county ",6,2022,0,"heat"
"1282","Jack ",6,2022,0,"heat"
"1283","Jim wells ",6,2022,0,"heat"
"1284","Johnson ",6,2022,0,"heat"
"1285","Kaufman ",6,2022,0,"heat"
"1286","La salle ",6,2022,0,"heat"
"1287","Lamar ",6,2022,0,"heat"
"1288","Lampasas ",6,2022,0,"heat"
"1289","Leon ",6,2022,0,"heat"
"1290","Limestone ",6,2022,0,"heat"
"1291","Marion ",6,2022,0,"heat"
"1292","Mclennan ",6,2022,0,"heat"
"1293","Milam ",6,2022,0,"heat"
"1294","Mills ",6,2022,0,"heat"
"1295","Montague ",6,2022,0,"heat"
"1296","Morris ",6,2022,0,"heat"
"1297","Nacogdoches ",6,2022,0,"heat"
"1298","Navarro ",6,2022,0,"heat"
"1299","Palo pinto ",6,2022,0,"heat"
"1300","Panola ",6,2022,0,"heat"
"1301","Parker ",6,2022,0,"heat"
"1302","Rains ",6,2022,0,"heat"
"1303","Red river ",6,2022,0,"heat"
"1304","Robertson ",6,2022,0,"heat"
"1305","Rockwall ",6,2022,0,"heat"
"1306","Rusk ",6,2022,0,"heat"
"1307","Sabine ",6,2022,0,"heat"
"1308","San augustine ",6,2022,0,"heat"
"1309","Shelby ",6,2022,0,"heat"
"1310","Smith ",6,2022,0,"heat"
"1311","Somervell ",6,2022,0,"heat"
"1312","Stephens ",6,2022,0,"heat"
"1313","Tarrant ",6,2022,0,"heat"
"1314","Titus ",6,2022,0,"heat"
"1315","Upshur ",6,2022,0,"heat"
"1316","Van zandt ",6,2022,0,"heat"
"1317","Victoria ",6,2022,0,"heat"
"1318","Webb ",6,2022,0,"heat"
"1319","Wise ",6,2022,0,"heat"
"1320","Wood ",6,2022,0,"heat"
"1321","Young ",6,2022,0,"heat"
"1322","Anderson ",7,2022,0,"heat"
"1323","Angelina ",7,2022,0,"heat"
"1324","Bell ",7,2022,0,"heat"
"1325","Bosque ",7,2022,0,"heat"
"1326","Bowie ",7,2022,0,"heat"
"1327","Camp ",7,2022,0,"heat"
"1328","Cass ",7,2022,0,"heat"
"1329","Cherokee ",7,2022,0,"heat"
"1330","Coastal aransas county ",7,2022,0,"heat"
