"","row_ind","column_ind","values"
"358","CA0302300","y2005_12",-1
"359","CA0302100","y2005_12",-2
"360","CA0301800","y2005_12",-1
"361","CA0300000","y2005_12",-2
"362","PA0092000","y2005_11",-1
"363","MD0010200","y2005_11",-9
"364","PA0231400","y2005_10",-1
"365","MD0010200","y2005_10",-21
"366","CA0198000","y2005_10",-5
"367","WA0340200","y2005_9",-1
"368","PA0654900","y2005_9",-1
"369","AZ0040600","y2005_9",-1
"370","CA0192H0X","y2005_8",-1
"371","AZ0130300","y2005_8",-1
"372","WY0150200","y2005_7",-1
"373","PA0620200","y2005_7",-1
"374","PA0091600","y2005_6",-1
"375","CA0560300","y2005_6",-1
"376","PA053SP00","y2005_4",-1
"377","NV0140100","y2005_4",-1
"378","MO0890200","y2005_4",-1
"379","CA0410200","y2005_4",-2
"380","AZ0130300","y2005_4",-1
"381","PA0463700","y2005_3",-1
"382","CA0198000","y2005_3",-1
"383","KY0080200","y2005_2",-1
"384","CA0410200","y2005_2",-4
"385","PA0023400","y2005_1",-1
"386","PA027SP00","y2005_1",-2
"387","NJ0071000","y2005_1",-1
"388","CA0191300","y2005_1",-1
"389","CA0410200","y2005_1",-2
"390","PA0112900","y2004_12",-1
"391","PA0010500","y2004_12",-1
"392","MO0810100","y2004_12",-10
"393","PA0234800","y2004_11",-2
"394","WA0380300","y2004_10",-1
"395","PA0154900","y2004_9",-1
"396","MO0750200","y2004_9",-1
"397","MO0490000","y2004_9",-1
"398","WA0370500","y2004_8",-1
"399","PA0234800","y2004_8",-1
"400","MO0953200","y2004_7",-1
"401","MO0040300","y2004_7",-1
"402","CA0195700","y2004_7",-1
"403","CA0150700","y2004_7",-1
"404","PA0096200","y2004_6",-1
"405","OH0431800","y2004_5",-1
"406","PA0633300","y2004_3",-1
"407","CA0410200","y2004_3",-1
"408","CA0198000","y2004_2",-1
"409","CA0151100","y2004_2",-1
"410","WA0310200","y2004_1",-1
"411","UT0110000","y2004_1",-1
"412","CA0192100","y2004_1",-1
"413","MO0200100","y2003_12",-1
"414","MO0190400","y2003_12",-2
"415","MDBPD0000","y2003_12",-547
"416","LA0080000","y2003_12",-1
"417","CA0191900","y2003_12",-2
"418","WA0060100","y2003_11",-1
"419","PA0633300","y2003_11",-1
"420","CA030490X","y2003_11",-1
"421","CA0140100","y2003_11",-1
"422","CA0198000","y2003_10",-1
"423","CA0190400","y2003_10",-1
"424","CA0192J0X","y2003_9",-1
"425","GA0560100","y2003_8",-2
"426","WY0180000","y2003_7",-1
"427","MO0957200","y2003_6",-1
"428","CA0470800","y2003_5",-1
"429","MO0956900","y2003_3",-1
"430","CA0302300","y2003_3",-1
"431","OH0550300","y2003_1",-1
"432","CO0350500","y2003_1",-1
"433","PA0231400","y2002_12",-1
"434","PA0250600","y2002_12",-1
"435","CA0197400","y2002_12",-3
"436","CA0191W0X","y2002_12",-1
"437","CA056140X","y2002_12",-8
"438","CA030360X","y2002_11",-1
"439","MO0510000","y2002_9",-1
"440","MO1070300","y2002_9",-1
"441","UT0020100","y2002_8",-1
"442","PA0382100","y2002_8",-1
"443","PA0220400","y2002_8",-1
"444","CA0370400","y2002_8",-1
"445","WA0310200","y2002_7",-1
