"","county","month","year","deaths","event"
"823","Sabine ",8,2023,0,"extreme heat"
"824","San augustine ",8,2023,0,"extreme heat"
"825","San jacinto ",8,2023,0,"extreme heat"
"826","Shelby ",8,2023,0,"extreme heat"
"827","Smith ",8,2023,0,"extreme heat"
"828","Somervell ",8,2023,0,"extreme heat"
"829","Southern liberty ",8,2023,0,"extreme heat"
"830","Stephens ",8,2023,0,"extreme heat"
"831","Tarrant ",8,2023,14,"extreme heat"
"832","Titus ",8,2023,0,"extreme heat"
"833","Travis ",8,2023,0,"extreme heat"
"834","Trinity ",8,2023,0,"extreme heat"
"835","Upshur ",8,2023,0,"extreme heat"
"836","Uvalde ",8,2023,0,"extreme heat"
"837","Van zandt ",8,2023,0,"extreme heat"
"838","Victoria ",8,2023,0,"extreme heat"
"839","Walker ",8,2023,0,"extreme heat"
"840","Waller ",8,2023,0,"extreme heat"
"841","Washington ",8,2023,0,"extreme heat"
"842","Wharton ",8,2023,0,"extreme heat"
"843","Wichita ",8,2023,0,"extreme heat"
"844","Wilbarger ",8,2023,0,"extreme heat"
"845","Williamson ",8,2023,0,"extreme heat"
"846","Wilson ",8,2023,0,"extreme heat"
"847","Wise ",8,2023,0,"extreme heat"
"848","Wood ",8,2023,0,"extreme heat"
"849","Young ",8,2023,0,"extreme heat"
"850","Zavala ",8,2023,0,"extreme heat"
"851","Angelina ",9,2023,0,"extreme heat"
"852","Bell ",9,2023,0,"extreme heat"
"853","Bosque ",9,2023,0,"extreme heat"
"854","Bowie ",9,2023,0,"extreme heat"
"855","Camp ",9,2023,0,"extreme heat"
"856","Cass ",9,2023,0,"extreme heat"
"857","Cherokee ",9,2023,0,"extreme heat"
"858","Collin ",9,2023,0,"extreme heat"
"859","Comanche ",9,2023,0,"extreme heat"
"860","Cooke ",9,2023,0,"extreme heat"
"861","Coryell ",9,2023,0,"extreme heat"
"862","Dallas ",9,2023,0,"extreme heat"
"863","Denton ",9,2023,0,"extreme heat"
"864","Eastland ",9,2023,0,"extreme heat"
"865","Ellis ",9,2023,0,"extreme heat"
"866","Erath ",9,2023,0,"extreme heat"
"867","Falls ",9,2023,0,"extreme heat"
"868","Franklin ",9,2023,0,"extreme heat"
"869","Freestone ",9,2023,0,"extreme heat"
"870","Grayson ",9,2023,0,"extreme heat"
"871","Gregg ",9,2023,0,"extreme heat"
"872","Hamilton ",9,2023,0,"extreme heat"
"873","Harrison ",9,2023,0,"extreme heat"
"874","Hill ",9,2023,0,"extreme heat"
"875","Hood ",9,2023,0,"extreme heat"
"876","Inland kleberg county ",9,2023,0,"extreme heat"
"877","Inland nueces county ",9,2023,0,"extreme heat"
"878","Jack ",9,2023,0,"extreme heat"
"879","Johnson ",9,2023,0,"extreme heat"
"880","Kaufman ",9,2023,0,"extreme heat"
"881","Lampasas ",9,2023,0,"extreme heat"
"882","Leon ",9,2023,0,"extreme heat"
"883","Limestone ",9,2023,0,"extreme heat"
"884","Marion ",9,2023,0,"extreme heat"
"885","Mclennan ",9,2023,0,"extreme heat"
"886","Milam ",9,2023,0,"extreme heat"
"887","Mills ",9,2023,0,"extreme heat"
"888","Montague ",9,2023,0,"extreme heat"
"889","Morris ",9,2023,0,"extreme heat"
"890","Nacogdoches ",9,2023,0,"extreme heat"
"891","Navarro ",9,2023,0,"extreme heat"
"892","Palo pinto ",9,2023,0,"extreme heat"
"893","Panola ",9,2023,0,"extreme heat"
"894","Parker ",9,2023,0,"extreme heat"
"895","Red river ",9,2023,0,"extreme heat"
"896","Robertson ",9,2023,0,"extreme heat"
"897","Rockwall ",9,2023,0,"extreme heat"
"898","Rusk ",9,2023,0,"extreme heat"
"899","Sabine ",9,2023,0,"extreme heat"
"900","San augustine ",9,2023,0,"extreme heat"
"901","Shelby ",9,2023,0,"extreme heat"
"902","Smith ",9,2023,0,"extreme heat"
"903","Somervell ",9,2023,0,"extreme heat"
"904","Stephens ",9,2023,0,"extreme heat"
"905","Tarrant ",9,2023,0,"extreme heat"
"906","Titus ",9,2023,0,"extreme heat"
"907","Upshur ",9,2023,0,"extreme heat"
"908","Wise ",9,2023,0,"extreme heat"
"909","Wood ",9,2023,0,"extreme heat"
"910","Young ",9,2023,0,"extreme heat"
