"","row_ind","column_ind","values"
"230","PA0651200","y2004_3",-1
"231","CA0190400","y2004_3",-2
"232","WY0180000","y2004_2",-1
"233","WA0050300","y2004_2",-1
"234","PA0020800","y2004_2",-1
"235","PA0651200","y2004_1",-1
"236","MD0070500","y2004_1",-1
"237","CA0198200","y2003_11",-1
"238","PA0010500","y2003_10",-1
"239","MD0060300","y2003_10",-1
"240","PA0027000","y2003_9",-1
"241","PA0260800","y2003_9",-1
"242","PA0430300","y2003_9",-1
"243","LA0260200","y2003_8",-1
"244","MO0540400","y2003_6",-1
"245","UT0110000","y2003_5",-1
"246","PA0421500","y2003_4",-1
"247","MO0010600","y2003_4",-1
"248","MO0954800","y2003_3",-1
"249","AZ0100100","y2003_3",-6
"250","UT0210000","y2003_2",-1
"251","CA0192U0X","y2003_2",-7
"252","CA0410400","y2003_2",-2
"253","CA0230300","y2003_2",-1
"254","MD0150000","y2003_1",-1
"255","MO0954700","y2002_12",-1
"256","UT0110000","y2002_11",-5
"257","CA007230X","y2002_11",-2
"258","PA0470200","y2002_10",-1
"259","PA0141100","y2002_10",-1
"260","NJ0140500","y2002_9",-2
"261","NB0490000","y2002_9",-1
"262","MO0240900","y2002_2",-1
"263","UT0120100","y2002_1",-1
"264","NJ0030600","y2001_11",-1
"265","NH0070000","y2001_11",-1
"266","CA0410400","y2001_9",-8
"267","NH0030400","y2001_8",-1
"268","CA0192U0X","y2001_8",-1
"269","PA0040400","y2001_7",-1
"270","CO0490000","y2001_5",-1
"271","PA0630100","y2001_4",-1
"272","NJ0132600","y2001_4",-1
"273","MS0610100","y2001_4",-2
"274","PA0250400","y2001_3",-1
"275","CO0590300","y2001_3",-1
"276","CO0570000","y2001_1",-1
"277","AZ0130300","y2001_1",-4
"278","WA0070000","y2000_12",-1
"279","WA0320900","y2000_12",-1
"280","NB0340200","y2000_12",-1
"281","PA0092200","y2000_11",-1
"282","PA0490300","y2000_9",-2
"283","IN0200300","y2000_9",-1
"284","PA0029900","y2000_8",-1
"285","NH0053400","y2000_7",-1
"286","PA0404500","y2000_5",-1
"287","PA0091600","y2000_5",-1
"288","CA0560100","y2000_5",-24
"289","CA0020000","y2000_5",-1
"290","WY0080000","y2000_2",-1
"291","PA0029900","y2000_2",-1
"292","PA0200200","y2000_2",-1
"293","PA0671500","y2000_1",-1
"294","UT0031600","y1999_12",-1
"295","PA0029900","y1999_12",-1
"296","PA0200200","y1999_12",-1
"297","PA0093500","y1999_12",-1
"298","IN0720200","y1999_12",-1
"299","OH0771700","y1999_11",-1
"300","PA0465900","y1999_10",-1
"301","PA0070900","y1999_10",-1
"302","PA0029900","y1999_8",-1
"303","NB0500100","y1999_8",-1
"304","PA0361400","y1999_6",-1
"305","NB0210100","y1999_6",-1
"306","PA0280300","y1999_5",-1
"307","PA0012300","y1999_5",-1
"308","PA0150300","y1999_4",-1
"309","WY0180000","y1999_3",-1
"310","MO0951900","y1999_3",-1
"311","MO0950200","y1999_3",-1
"312","NM0280000","y1999_1",-1
"313","TN0940300","y1998_12",-5
"314","OR0230000","y1998_11",-1
"315","GA060240X","y1998_10",-1
"316","PA0029900","y1998_9",-1
"317","PA0350700","y1998_8",-1
"318","WY0180000","y1998_7",-1
"319","NJ0100600","y1998_7",-1
"320","PA0221300","y1998_4",-1
"321","PA0029900","y1998_3",-1
"322","WY0180000","y1998_2",-1
"323","NJ0130700","y1998_2",-1
"324","PA0222800","y1998_1",-1
"325","NH0030400","y1998_1",-1
"326","MD0160300","y1998_1",-1
"327","PA0029900","y1997_12",-1
"328","OH0290400","y1997_12",-1
"329","NJ0082200","y1997_11",-1
"330","MD0160300","y1997_10",-1
"331","CO0350500","y1997_10",-6
"332","PA0361400","y1997_8",-3
"333","NJ0140400","y1997_8",-1
"334","MO0700200","y1997_8",-1
"335","WY0090100","y1997_6",-1
"336","NJ0135200","y1997_6",-3
"337","MD0160300","y1997_6",-1
"338","VA0810000","y1997_5",-2
"339","PA0140700","y1997_4",-1
"340","MI7107100","y1997_4",-1
"341","NBNSP0900","y1997_3",-1
"342","PA0631700","y1997_2",-1
"343","NB0760200","y1997_2",-1
"344","VA0960200","y1996_11",-1
"345","PA0280300","y1996_11",-1
"346","NJ0212100","y1996_11",-16
"347","NJ0212000","y1996_10",-7
"348","NB0110300","y1996_10",-1
"349","WY0170400","y1996_8",-1
"350","NJ0041500","y1996_8",-38
"351","MO0952500","y1996_8",-2
"352","OR0270200","y1996_7",-2
"353","AZ0040600","y1996_6",-1
"354","MD0040200","y1996_5",-1
"355","PA0465900","y1996_3",-1
"356","MO0952500","y1996_2",-1
"357","UT0031600","y1996_1",-2
"358","NB0110300","y1995_12",-2
"359","CO0210600","y1995_12",-1
"360","AR0080300","y1995_12",-4
"361","MO0951300","y1995_11",-1
"362","PA0071100","y1995_10",-1
"363","NJ0080300","y1995_10",-9
"364","MO0957200","y1995_10",-1
"365","NJ0132600","y1995_1",-1
"366","NB0500000","y1995_1",-1
"367","VA0940000","y1994_12",-31
"368","WY0070100","y1994_11",-1
"369","NJ0090900","y1994_11",-22
"370","NH0065400","y1994_11",-1
"371","NH0070600","y1994_11",-1
"372","VA0020100","y1994_10",-1
"373","NB0110300","y1994_10",-2
"374","PA0672700","y1994_7",-1
"375","NH0070600","y1994_5",-1
"376","PA0232300","y1994_4",-1
"377","WA0380100","y1994_2",-1
"378","PA0140900","y1994_2",-1
"379","WA0380100","y1994_1",-1
"380","MD0040200","y1994_1",-1
"381","CO0350400","y1994_1",-20
"382","VA1260000","y1993_12",-10
"383","PA0154000","y1993_12",-1
"384","OR0150900","y1993_12",-1
"385","NJ0161000","y1993_12",-1
"386","WY0090100","y1993_11",-1
"387","WY0120000","y1993_11",-1
"388","TN0630200","y1993_11",-1
"389","NJ0100600","y1993_8",-16
"390","VA0420100","y1993_5",-1
"391","UT0041300","y1993_5",-1
"392","UT0100000","y1993_4",-1
"393","TN0860100","y1993_3",-1
"394","NB0790200","y1993_3",-2
"395","CO0300800","y1993_3",-1
"396","NB0280400","y1993_2",-1
"397","CO0070000","y1993_2",-10
"398","PA0251900","y1993_1",-1
"399","OH0762100","y1993_1",-1
"400","AR0080000","y1993_1",-5
"401","WA0270400","y1992_12",-1
"402","UT0250800","y1992_12",-1
"403","PA0151100","y1992_11",-3
"404","NB0410000","y1992_11",-2
"405","KS0500300","y1992_11",-3
"406","VT0140500","y1992_9",-1
"407","KS0461700","y1992_9",-1
"408","OH0150100","y1992_6",-1
"409","VA0180000","y1992_5",-1
"410","KS1050400","y1992_5",-1
"411","VA0960200","y1992_4",-1
"412","VT0110100","y1992_3",-1
"413","KS0871000","y1992_3",-1
"414","VT0100000","y1992_2",-1
"415","KS0500300","y1992_2",-1
"416","CO0260000","y1992_2",-1
"417","KS0700100","y1991_12",-1
"418","UT0240100","y1991_11",-3
"419","KS0670000","y1991_11",-1
"420","VT0130200","y1991_10",-1
"421","VT0100000","y1991_10",-1
"422","NB0210100","y1991_10",-1
"423","NC0120200","y1991_10",-2
"424","KS0190300","y1991_10",-1
"425","CA0210300","y1991_10",-2
"426","KS0500300","y1991_8",-1
"427","UT0100000","y1991_6",-1
"428","NC0570200","y1991_6",-11
"429","KS0930200","y1991_2",-1
"430","NH0053800","y1991_1",-1
"431","KS0190300","y1991_1",-1
"432","VT0030300","y1990_12",-1
"433","UT0251400","y1990_12",-1
"434","NB0750000","y1990_12",-1
"435","NC0280200","y1990_12",-2
