"","row_ind","column_ind","values"
"536","AR0080000","y1995_9",-1
"537","OH0680100","y1995_8",-1
"538","NJ0121100","y1995_7",-1
"539","MO0957200","y1995_7",-1
"540","PA022SP00","y1995_6",-1
"541","OR015SP00","y1995_6",-1
"542","NJ0182100","y1995_6",-1
"543","CA0480100","y1995_5",-1
"544","VA0290200","y1995_4",-2
"545","PA0460200","y1995_4",-1
"546","NH0061600","y1995_4",-1
"547","MO0954800","y1995_4",-1
"548","TN0820200","y1995_3",-1
"549","TN0630000","y1995_3",-1
"550","PA0140700","y1995_3",-1
"551","PA0200100","y1995_2",-1
"552","MO0954800","y1995_1",-1
"553","MD0210100","y1995_1",-1
"554","VA0290200","y1994_12",-1
"555","MD0070800","y1994_12",-2
"556","CA0310100","y1994_12",-1
"557","VA0960200","y1994_11",-1
"558","PA064SP00","y1994_11",-1
"559","VA1130000","y1994_10",-1
"560","PA0090900","y1994_10",-1
"561","NJ0161100","y1994_10",-1
"562","VA0240000","y1994_9",-1
"563","PA066SP00","y1994_9",-1
"564","PA0221500","y1994_9",-1
"565","NH0064600","y1994_9",-1
"566","NB0070100","y1994_9",-1
"567","VA1300000","y1994_8",-1
"568","MI8245000","y1994_8",-1
"569","NJ0132600","y1994_7",-1
"570","CA0334200","y1994_7",-1
"571","WA0230400","y1994_6",-1
"572","PA032SP00","y1994_6",-1
"573","MO0954300","y1994_6",-2
"574","TN0050200","y1994_5",-1
"575","PA061SP00","y1994_5",-1
"576","CO0210200","y1994_5",-1
"577","CA0230300","y1994_5",-1
"578","NB0770200","y1994_4",-1
"579","AZ0020100","y1994_4",-1
"580","VA0420000","y1994_2",-1
"581","PA049SP00","y1994_2",-1
"582","PA025SP00","y1994_2",-1
"583","MO0953800","y1994_2",-1
"584","CA007230X","y1994_2",-1
"585","PA0020300","y1994_1",-1
"586","CO0350400","y1994_1",-1
"587","PA0363800","y1993_12",-1
"588","NJ0201600","y1993_12",-1
"589","PA021SP00","y1993_11",-1
"590","PA0390800","y1993_11",-1
"591","NJ0050800","y1993_11",-1
"592","MD0030400","y1993_11",-1
"593","WA0030500","y1993_10",-1
"594","UT0060200","y1993_10",-1
"595","PA028SP00","y1993_10",-1
"596","PA020SP00","y1993_9",-1
"597","PA053SP00","y1993_9",-2
"598","MO0951900","y1993_9",-1
"599","CO0070000","y1993_9",-1
"600","PA0040400","y1993_8",-1
"601","MO0260100","y1993_8",-1
"602","VA0020100","y1993_7",-1
"603","VA0800300","y1993_7",-1
"604","PA0091600","y1993_6",-1
"605","VA0420000","y1993_5",-1
"606","OR0090100","y1993_5",-1
"607","NH0101800","y1993_5",-1
"608","MO0500700","y1993_5",-1
"609","MO0958000","y1993_5",-1
"610","CO0380100","y1993_5",-1
"611","UT0250800","y1993_4",-1
"612","PA0461700","y1993_4",-1
"613","OH0762100","y1993_4",-1
"614","MO0953800","y1993_4",-1
"615","CT0011900","y1993_4",-1
"616","CO0620400","y1993_4",-1
"617","CA0302600","y1993_4",-1
"618","CA0301800","y1993_4",-1
"619","VA0340000","y1993_3",-1
"620","OH0431800","y1993_3",-1
"621","NB0790200","y1993_3",-1
"622","PA0460800","y1993_2",-1
"623","PA023SP00","y1993_2",-1
"624","PA043SP00","y1993_2",-1
"625","CO0620400","y1993_2",-1
"626","VA1260000","y1993_1",-1
"627","MS0450000","y1993_1",-1
"628","MO0959A00","y1993_1",-1
"629","IN0450900","y1993_1",-1
"630","CO0300200","y1993_1",-1
"631","PA025SP00","y1992_12",-1
"632","KS0870100","y1992_12",-1
"633","CA0490700","y1992_11",-1
"634","PA0360800","y1992_8",-1
"635","PA0380200","y1992_8",-1
"636","VA0920100","y1992_7",-1
"637","KS0810000","y1992_7",-1
"638","ID0010000","y1992_7",-1
"639","VA0800300","y1992_6",-1
"640","NH0083800","y1992_5",-1
"641","PA029SP00","y1992_4",-1
"642","NJ0025200","y1992_4",-1
"643","VA1050000","y1992_3",-1
"644","UT0250000","y1992_3",-1
"645","PA058SP00","y1992_3",-1
"646","PA018SP00","y1992_3",-1
"647","VA1000000","y1992_2",-1
"648","TN0820200","y1992_2",-1
"649","TN0300000","y1992_2",-1
"650","CO0010300","y1992_2",-1
"651","AR0470000","y1992_2",-1
"652","OH0771300","y1992_1",-1
"653","NC0160200","y1992_1",-1
"654","NC0140400","y1992_1",-1
"655","TN0790200","y1991_12",-1
"656","NC0490000","y1991_11",-1
"657","VA0420000","y1991_10",-1
"658","PA0220400","y1991_10",-1
"659","NC0140000","y1991_10",-1
"660","CA0500600","y1991_10",-1
"661","AR0470000","y1991_10",-1
"662","VA1260000","y1991_9",-1
"663","VA0440000","y1991_9",-1
"664","PA040SP00","y1991_9",-1
"665","ID0100200","y1991_9",-1
"666","CA030350X","y1991_9",-1
"667","VA1290000","y1991_8",-1
"668","IN0820000","y1991_8",-1
"669","AR0460000","y1991_8",-1
"670","PA0480300","y1991_7",-1
"671","NH0072400","y1991_7",-1
"672","IN0820000","y1991_6",-1
"673","CO0300500","y1991_6",-1
"674","CA030360X","y1991_6",-1
"675","CA0301800","y1991_6",-1
"676","PA0280600","y1991_5",-1
"677","CA0290200","y1991_4",-1
"678","PA027SP00","y1991_3",-1
"679","CT0003500","y1991_3",-1
"680","NJ0050800","y1991_2",-1
"681","CO0260100","y1991_2",-1
"682","VT0010100","y1991_1",-1
"683","NB0100000","y1991_1",-1
"684","MO0957000","y1991_1",-1
"685","VT0130200","y1990_12",-1
"686","KY0930400","y1990_12",-1
"687","CO0070000","y1990_12",-1
"688","VA0670200","y1990_11",-1
